protein_a	protein_b	involves_dark	genetic_assays
P24869	P38877	0	Negative Genetic;Synthetic Growth Defect;Synthetic Lethality
P24869	P38274	0	Dosage Rescue;Negative Genetic
P24869	P38042	0	Negative Genetic
P24869	P32943	0	Dosage Growth Defect
P24869	P32562	0	Dosage Lethality;Phenotypic Enhancement
P24869	P32380	0	Phenotypic Suppression;Synthetic Growth Defect
P24869	P30283	0	Dosage Growth Defect;Dosage Rescue
P24869	P27636	0	Dosage Lethality;Dosage Rescue;Synthetic Growth Defect
P24869	P26448	0	Synthetic Rescue
P24869	P25454	0	Phenotypic Enhancement;Synthetic Growth Defect;Synthetic Lethality
P24869	P24870	0	Negative Genetic;Phenotypic Enhancement;Synthetic Growth Defect;Synthetic Lethality
P24868	Q00684	0	Phenotypic Enhancement
P24868	P32562	0	Dosage Lethality
P24868	P24869	0	Negative Genetic;Phenotypic Enhancement;Phenotypic Suppression;Synthetic Growth Defect;Synthetic Lethality
P24867	P25693	0	Phenotypic Enhancement
P24814	Q12018	0	Dosage Lethality
P24814	Q08273	0	Synthetic Lethality
P24814	Q00362	0	Dosage Rescue;Synthetic Lethality
P24814	P52286	0	Dosage Lethality;Dosage Rescue
P24814	P47002	0	Dosage Rescue;Synthetic Rescue
P24814	P39923	0	Dosage Lethality
P24785	Q24368	0	Phenotypic Suppression
P24783	Q12159	0	Synthetic Growth Defect
P24783	Q04660	0	Negative Genetic
P24783	Q03862	0	Negative Genetic
P24783	Q03532	0	Negative Genetic
P24719	P53187	0	Dosage Rescue;Negative Genetic
P24719	P32863	0	Phenotypic Enhancement;Phenotypic Suppression
P24719	P25453	0	Phenotypic Enhancement;Phenotypic Suppression;Synthetic Rescue
P24583	Q06147	0	Negative Genetic
P24583	Q00772	0	Dosage Rescue;Negative Genetic;Phenotypic Suppression
P24583	Q00362	0	Dosage Growth Defect;Phenotypic Suppression
P24583	P60010	0	Negative Genetic;Positive Genetic
P24583	P53046	0	Phenotypic Suppression
P24583	P39007	0	Negative Genetic
P24583	P38011	0	Negative Genetic;Synthetic Growth Defect;Synthetic Rescue
P24583	P35182	0	Dosage Rescue;Phenotypic Suppression;Positive Genetic;Synthetic Rescue
P24583	P32383	0	Dosage Rescue
P24583	P25296	0	Dosage Rescue;Negative Genetic
P24521	Q12452	0	Negative Genetic
P24521	Q12051	0	Negative Genetic
P24521	P32353	0	Positive Genetic
P24521	P29704	0	Phenotypic Enhancement;Positive Genetic
P24482	Q04603	0	Synthetic Growth Defect
P24482	P32354	0	Synthetic Growth Defect
P24386	P26374	0	Negative Genetic
P24385	P30281	0	Negative Genetic
P24385	P30279	0	Negative Genetic
P24384	Q12309	0	Negative Genetic;Synthetic Growth Defect
P24384	Q08920	0	Negative Genetic
P24384	Q07478	0	Negative Genetic
P24384	Q06091	0	Negative Genetic
P24384	Q04048	0	Negative Genetic
P24384	Q03772	0	Negative Genetic
P24384	Q03654	0	Dosage Rescue;Negative Genetic;Synthetic Growth Defect
P24384	Q03375	0	Negative Genetic
P24384	Q02775	0	Negative Genetic
P24384	Q02260	0	Negative Genetic
P24384	P53333	0	Negative Genetic
P24384	P53277	0	Negative Genetic
P24384	P53131	0	Negative Genetic
P24384	P46947	0	Negative Genetic
P24384	P40968	0	Synthetic Lethality
P24384	P40565	0	Negative Genetic
P24384	P36048	0	Negative Genetic;Synthetic Lethality
P24384	P33411	0	Negative Genetic
P24384	P32523	0	Negative Genetic
P24384	P28320	0	Negative Genetic
P24384	P28004	0	Dosage Rescue;Synthetic Lethality
P24384	P25337	0	Negative Genetic
P24280	Q06705	0	Dosage Rescue;Phenotypic Suppression;Synthetic Lethality
P24280	Q02804	0	Negative Genetic;Synthetic Growth Defect;Synthetic Lethality
P24280	Q02201	0	Phenotypic Suppression
P24280	P53844	0	Dosage Rescue
P24280	P48363	0	Synthetic Growth Defect;Synthetic Lethality
P24280	P47008	0	Dosage Rescue;Phenotypic Suppression;Synthetic Lethality
P24280	P38755	0	Phenotypic Suppression
P24280	P38555	0	Negative Genetic;Synthetic Growth Defect;Synthetic Lethality
P24280	P35844	0	Phenotypic Suppression;Synthetic Growth Defect;Synthetic Rescue
P24280	P32368	0	Synthetic Rescue
P24279	Q12488	0	Negative Genetic
P24279	Q08496	0	Negative Genetic
P24279	Q08032	0	Negative Genetic;Synthetic Lethality
P24279	Q07896	0	Dosage Growth Defect
P24279	Q01454	0	Negative Genetic
P24279	P54791	0	Negative Genetic
P24279	P54790	0	Negative Genetic
P24279	P49956	0	Dosage Growth Defect;Negative Genetic
P24279	P47112	0	Negative Genetic
P24279	P40958	0	Phenotypic Suppression
P24279	P38147	0	Negative Genetic
P24279	P38132	0	Dosage Growth Defect;Dosage Rescue;Negative Genetic;Phenotypic Enhancement
P24279	P38121	0	Positive Genetic
P24279	P30665	0	Dosage Growth Defect;Negative Genetic;Phenotypic Enhancement
P24279	P29496	0	Dosage Growth Defect;Dosage Rescue;Negative Genetic;Phenotypic Enhancement
P24279	P29469	0	Dosage Growth Defect;Dosage Lethality;Phenotypic Enhancement;Synthetic Lethality
P24276	Q12149	0	Dosage Rescue;Negative Genetic;Synthetic Growth Defect
P24276	Q08162	0	Dosage Rescue;Positive Genetic
P24276	P46948	0	Negative Genetic
P24276	P38801	0	Negative Genetic
P24276	P38792	0	Negative Genetic
P24230	P33596	0	Positive Genetic
P24230	P27296	0	Positive Genetic
P24230	P24554	0	Negative Genetic
P24228	P76008	0	Positive Genetic
P24228	P75949	0	Negative Genetic
P24228	P45464	0	Negative Genetic
P24205	P61316	0	Negative Genetic
P24205	P27300	0	Negative Genetic
P24182	P27247	0	Negative Genetic
P24181	P76399	0	Positive Genetic
P24181	P32714	0	Negative Genetic
P24181	P27303	0	Negative Genetic
P24180	P76399	0	Positive Genetic
P24180	P75831	0	Positive Genetic
P24180	P32714	0	Negative Genetic
P24180	P31224	0	Positive Genetic
P24177	P77754	0	Negative Genetic
P24177	P76399	0	Positive Genetic
P24177	P76398	0	Negative Genetic
P24177	P76397	0	Negative Genetic
P24177	P75830	0	Negative Genetic
P24177	P52600	0	Negative Genetic
P24177	P52599	0	Negative Genetic
P24177	P37340	0	Negative Genetic
P24177	P27303	0	Negative Genetic
P24175	P69805	0	Positive Genetic
P24175	P69801	0	Negative Genetic
P24175	P69797	0	Positive Genetic
P24173	P76658	0	Negative Genetic
P24173	P63228	0	Positive Genetic
P24173	P63224	0	Positive Genetic
P24173	P24205	0	Negative Genetic
P24077	P75780	0	Negative Genetic
P24031	P38693	0	Phenotypic Enhancement
P24031	P35842	0	Phenotypic Enhancement
P24004	Q05568	0	Positive Genetic
P24004	Q04370	0	Positive Genetic
P24004	P39718	0	Positive Genetic
P24004	P33760	0	Positive Genetic
P24004	P29340	0	Positive Genetic
P24000	P31334	0	Negative Genetic
P23968	P32842	0	Synthetic Lethality
P23968	P25515	0	Synthetic Lethality
P23930	P61320	0	Positive Genetic
P23930	P61316	0	Negative Genetic
P23886	P60752	0	Negative Genetic
P23878	P33941	0	Positive Genetic
P23877	P37028	0	Positive Genetic
P23873	Q47156	0	Negative Genetic
P23862	P28630	0	Negative Genetic
P23847	P77737	0	Negative Genetic
P23847	P77348	0	Positive Genetic
P23847	P77308	0	Positive Genetic
P23845	P75796	0	Negative Genetic
P23843	P77737	0	Negative Genetic
P23843	P77348	0	Positive Genetic
P23843	P76027	0	Negative Genetic
P23833	Q3E846	0	Dosage Rescue
P23833	Q12287	0	Dosage Rescue
P23833	P40086	0	Dosage Growth Defect
P23830	P77747	0	Negative Genetic
P23830	P26647	0	Negative Genetic
P23797	Q04082	0	Negative Genetic
P23797	P53961	0	Negative Genetic
P23797	P47088	0	Negative Genetic
P23797	P47026	0	Negative Genetic
P23797	P46961	0	Negative Genetic
P23797	P38875	0	Negative Genetic
P23796	P33418	0	Negative Genetic;Synthetic Growth Defect
P23776	P32603	0	Synthetic Growth Defect
P23724	Q12377	0	Negative Genetic;Positive Genetic
P23724	Q12250	0	Positive Genetic
P23724	Q08723	0	Positive Genetic
P23724	Q06103	0	Positive Genetic
P23724	Q05778	0	Negative Genetic
P23724	Q01939	0	Negative Genetic;Positive Genetic
P23724	P43588	0	Positive Genetic
P23724	P40327	0	Positive Genetic
P23724	P40303	0	Negative Genetic;Positive Genetic
P23724	P40302	0	Positive Genetic
P23724	P38886	0	Negative Genetic
P23724	P38624	0	Positive Genetic
P23724	P38293	0	Negative Genetic;Synthetic Rescue
P23724	P33299	0	Negative Genetic
P23724	P33298	0	Positive Genetic
P23724	P32496	0	Negative Genetic;Positive Genetic
P23724	P32379	0	Negative Genetic;Positive Genetic
P23724	P30657	0	Negative Genetic;Positive Genetic
P23724	P30656	0	Negative Genetic
P23724	P25451	0	Negative Genetic
P23724	P25043	0	Negative Genetic
P23696	Q24324	0	Phenotypic Suppression
P23696	P52304	0	Phenotypic Enhancement;Phenotypic Suppression
P23644	Q02776	0	Synthetic Growth Defect
P23644	P80967	0	Synthetic Growth Defect
P23644	P53507	0	Dosage Growth Defect
P23644	P49334	0	Phenotypic Enhancement;Phenotypic Suppression
P23644	P33448	0	Dosage Rescue;Synthetic Lethality
P23643	Q07468	0	Phenotypic Enhancement
P23643	P54787	0	Phenotypic Suppression
P23643	P53129	0	Positive Genetic
P23643	P38959	0	Phenotypic Enhancement
P23643	P32609	0	Phenotypic Suppression
P23642	P47124	0	Negative Genetic;Synthetic Growth Defect
P23642	P33775	0	Negative Genetic
P23642	P31382	0	Negative Genetic
P23639	Q12377	0	Negative Genetic
P23639	Q12250	0	Negative Genetic
P23639	Q08723	0	Negative Genetic
P23639	Q06103	0	Negative Genetic
P23639	Q01939	0	Positive Genetic
P23639	P43588	0	Negative Genetic
P23639	P40327	0	Positive Genetic
P23639	P40303	0	Positive Genetic
P23639	P40302	0	Positive Genetic
P23639	P40016	0	Negative Genetic
P23639	P38886	0	Negative Genetic
P23639	P38624	0	Positive Genetic
P23639	P33299	0	Positive Genetic
P23639	P33298	0	Positive Genetic
P23639	P32565	0	Positive Genetic
P23639	P32496	0	Negative Genetic
P23639	P32379	0	Positive Genetic
P23639	P30657	0	Positive Genetic
P23639	P30656	0	Positive Genetic
P23639	P25043	0	Positive Genetic
P23639	P23724	0	Positive Genetic
P23638	Q12377	0	Negative Genetic
P23638	Q12250	0	Negative Genetic
P23638	Q12245	0	Positive Genetic;Synthetic Rescue
P23638	Q08723	0	Negative Genetic
P23638	Q07951	0	Synthetic Rescue
P23638	Q06103	0	Negative Genetic
P23638	Q01939	0	Positive Genetic
P23638	P53549	0	Positive Genetic
P23638	P43593	0	Positive Genetic;Synthetic Rescue
P23638	P43588	0	Negative Genetic
P23638	P40327	0	Positive Genetic
P23638	P40303	0	Negative Genetic
P23638	P40302	0	Negative Genetic
P23638	P40016	0	Negative Genetic
P23638	P38886	0	Negative Genetic;Synthetic Growth Defect
P23638	P38624	0	Positive Genetic
P23638	P38293	0	Negative Genetic
P23638	P33299	0	Negative Genetic;Positive Genetic
P23638	P33298	0	Negative Genetic;Positive Genetic
P23638	P33297	0	Positive Genetic
P23638	P32496	0	Negative Genetic
P23638	P32379	0	Negative Genetic;Synthetic Growth Defect
P23638	P30657	0	Negative Genetic
P23638	P30656	0	Negative Genetic;Positive Genetic
P23638	P25451	0	Negative Genetic
P23638	P25043	0	Negative Genetic
P23638	P23724	0	Negative Genetic;Positive Genetic
P23638	P23639	0	Negative Genetic
P23625	P29829	0	Phenotypic Suppression
P23625	P25455	0	Phenotypic Enhancement
P23595	Q12461	0	Dosage Rescue;Negative Genetic
P23595	Q00362	0	Dosage Rescue;Synthetic Growth Defect;Synthetic Rescue
P23595	P41318	0	Synthetic Rescue
P23595	P40454	0	Dosage Rescue
P23595	P38987	0	Dosage Lethality
P23595	P38285	0	Synthetic Rescue
P23595	P38147	0	Synthetic Rescue
P23595	P32562	0	Dosage Lethality;Dosage Rescue
P23595	P32345	0	Negative Genetic;Phenotypic Enhancement;Synthetic Lethality
P23595	P24814	0	Synthetic Lethality
P23594	Q04372	0	Negative Genetic
P23594	Q00362	0	Dosage Rescue;Synthetic Rescue
P23594	P41318	0	Synthetic Rescue
P23594	P40454	0	Synthetic Growth Defect
P23594	P38987	0	Dosage Lethality
P23594	P38285	0	Synthetic Rescue
P23594	P38147	0	Negative Genetic;Synthetic Rescue
P23594	P32562	0	Dosage Lethality;Dosage Rescue
P23594	P32345	0	Negative Genetic;Phenotypic Enhancement;Synthetic Lethality
P23594	P31383	0	Synthetic Rescue
P23594	P24814	0	Synthetic Lethality
P23594	P23595	0	Negative Genetic;Phenotypic Enhancement;Synthetic Growth Defect;Synthetic Lethality
P23585	P39004	0	Phenotypic Enhancement
P23585	P39003	0	Phenotypic Enhancement
P23585	P38695	0	Phenotypic Enhancement
P23585	P32467	0	Phenotypic Enhancement
P23585	P32466	0	Phenotypic Enhancement
P23585	P32465	0	Phenotypic Enhancement
P23572	Q24152	0	Phenotypic Enhancement
P23542	Q00711	0	Positive Genetic
P23542	P53090	0	Phenotypic Suppression
P23542	P38840	0	Phenotypic Suppression
P23542	P32288	0	Negative Genetic
P23542	P31116	0	Positive Genetic
P23542	P28241	0	Positive Genetic
P23503	P52920	0	Negative Genetic
P23503	P40558	0	Dosage Growth Defect;Synthetic Lethality
P23503	P38829	0	Negative Genetic
P23503	P32451	0	Negative Genetic
P23501	P47013	0	Phenotypic Enhancement;Synthetic Growth Defect
P23500	Q07540	0	Positive Genetic;Synthetic Growth Defect;Synthetic Lethality
P23500	Q01926	0	Dosage Rescue
P23500	P47818	0	Dosage Lethality;Dosage Rescue;Phenotypic Suppression;Synthetic Growth Defect
P23500	P40416	0	Dosage Lethality
P23500	P38127	0	Dosage Rescue;Phenotypic Enhancement;Phenotypic Suppression
P23500	P25374	0	Positive Genetic
P23443	Q9Y243	0	Negative Genetic
P23443	Q9UBS0	0	Negative Genetic
P23443	P31751	0	Negative Genetic
P23443	P31749	0	Negative Genetic
P23394	Q99181	0	Negative Genetic
P23394	Q99177	0	Negative Genetic
P23394	Q12330	0	Negative Genetic
P23394	Q08963	0	Negative Genetic
P23394	Q07508	0	Synthetic Rescue
P23394	Q07350	0	Negative Genetic
P23394	Q06835	0	Negative Genetic
P23394	Q06406	0	Negative Genetic
P23394	Q06217	0	Negative Genetic
P23394	Q04693	0	Negative Genetic
P23394	Q02554	0	Negative Genetic
P23394	P54999	0	Negative Genetic
P23394	P53905	0	Negative Genetic
P23394	P49960	0	Negative Genetic;Synthetic Lethality
P23394	P49704	0	Negative Genetic
P23394	P43589	0	Negative Genetic
P23394	P43321	0	Synthetic Rescue
P23394	P40204	0	Synthetic Rescue
P23394	P39682	0	Negative Genetic
P23394	P38203	0	Negative Genetic
P23394	P36048	0	Negative Genetic;Synthetic Lethality
P23394	P33203	0	Negative Genetic
P23394	P32605	0	Negative Genetic
P23394	P32524	0	Negative Genetic
P23394	P32357	0	Negative Genetic
P23394	P28320	0	Negative Genetic
P23368	Q16798	0	Synthetic Lethality
P23367	P28630	0	Positive Genetic
P23367	P23909	0	Negative Genetic
P23337	Q00764	0	Phenotypic Enhancement
P23337	P27472	0	Synthetic Growth Defect;Synthetic Lethality
P23301	Q3E7X9	0	Positive Genetic
P23301	Q3E792	0	Negative Genetic
P23301	Q08972	0	Positive Genetic
P23301	Q08745	0	Positive Genetic
P23301	Q08199	0	Negative Genetic
P23301	Q02793	0	Negative Genetic
P23301	P56628	0	Negative Genetic
P23301	P53221	0	Positive Genetic
P23301	P51401	0	Positive Genetic
P23301	P47120	0	Negative Genetic
P23301	P46654	0	Negative Genetic
P23301	P40992	0	Positive Genetic
P23301	P40693	0	Negative Genetic
P23301	P38711	0	Negative Genetic
P23301	P38011	0	Negative Genetic
P23301	P36533	0	Negative Genetic
P23301	P36105	0	Positive Genetic
P23301	P36048	0	Negative Genetic
P23301	P35207	0	Negative Genetic
P23301	P32905	0	Positive Genetic
P23301	P32835	0	Positive Genetic
P23301	P32767	0	Negative Genetic
P23301	P32495	0	Negative Genetic
P23301	P32459	0	Negative Genetic
P23301	P32324	0	Synthetic Growth Defect
P23301	P29547	0	Negative Genetic
P23292	P39010	0	Negative Genetic
P23291	P23292	0	Negative Genetic;Phenotypic Enhancement;Synthetic Lethality
P23287	Q00772	0	Dosage Rescue
P23257	Q9XYP8	0	Phenotypic Suppression
P23254	Q12265	0	Negative Genetic
P23254	Q03144	0	Negative Genetic
P23254	P53319	0	Synthetic Lethality
P23254	P46969	0	Positive Genetic;Synthetic Lethality
P23254	P39522	0	Negative Genetic
P23254	P38720	0	Negative Genetic;Synthetic Lethality
P23254	P33315	0	Negative Genetic;Synthetic Growth Defect;Synthetic Lethality
P23248	Q06106	0	Positive Genetic
P23248	Q05498	0	Negative Genetic
P23248	P53937	0	Negative Genetic
P23248	P53131	0	Positive Genetic
P23248	P46655	0	Positive Genetic
P23248	P33442	0	Negative Genetic;Synthetic Lethality
P23202	Q08972	0	Phenotypic Suppression
P23202	P40554	0	Negative Genetic;Phenotypic Enhancement;Synthetic Growth Defect
P23202	P34760	0	Synthetic Growth Defect
P23202	P32288	0	Phenotypic Enhancement
P23202	P27616	0	Negative Genetic
P23202	P25491	0	Negative Genetic;Phenotypic Suppression;Synthetic Lethality
P23179	Q06201	0	Phenotypic Suppression
P23179	Q04149	0	Synthetic Rescue
P23179	Q02793	0	Dosage Rescue;Negative Genetic
P23179	Q02721	0	Phenotypic Enhancement;Phenotypic Suppression;Synthetic Rescue
P23179	P89114	0	Phenotypic Enhancement;Phenotypic Suppression
P23179	P53102	0	Phenotypic Suppression
P23179	P47037	0	Phenotypic Suppression
P23179	P40965	0	Synthetic Growth Defect
P23179	P38920	0	Negative Genetic
P23179	P38126	0	Phenotypic Suppression;Synthetic Growth Defect
P23179	P25453	0	Phenotypic Enhancement;Phenotypic Suppression;Synthetic Growth Defect;Synthetic Rescue
P23179	P24719	0	Dosage Rescue;Synthetic Growth Defect
P23059	Q12309	0	Negative Genetic
P23059	Q06217	0	Negative Genetic
P23059	P28004	0	Negative Genetic
P22939	Q46822	0	Negative Genetic
P22939	P60472	0	Positive Genetic
P22939	P45568	0	Negative Genetic
P22936	Q08214	0	Phenotypic Enhancement;Synthetic Growth Defect;Synthetic Lethality;Synthetic Rescue
P22936	Q03796	0	Synthetic Growth Defect
P22936	P38319	0	Synthetic Growth Defect
P22936	P38207	0	Negative Genetic;Phenotypic Enhancement;Synthetic Growth Defect;Synthetic Lethality
P22936	P33317	0	Dosage Rescue;Synthetic Growth Defect
P22936	P31378	0	Dosage Rescue;Phenotypic Enhancement;Synthetic Growth Defect;Synthetic Lethality;Synthetic Rescue
P22936	P28519	0	Negative Genetic;Phenotypic Enhancement
P22936	P26793	0	Synthetic Rescue
P22936	P25454	0	Phenotypic Enhancement
P22804	Q04338	0	Negative Genetic
P22804	Q03322	0	Negative Genetic
P22804	Q01590	0	Negative Genetic;Phenotypic Enhancement
P22804	P53953	0	Negative Genetic
P22804	P53622	0	Negative Genetic
P22804	P53271	0	Dosage Rescue;Negative Genetic
P22804	P53146	0	Synthetic Growth Defect
P22804	P43682	0	Dosage Rescue
P22804	P41811	0	Dosage Rescue;Negative Genetic
P22804	P41810	0	Dosage Rescue;Negative Genetic
P22804	P40482	0	Dosage Rescue
P22804	P38736	0	Negative Genetic
P22804	P36149	0	Dosage Rescue;Negative Genetic;Synthetic Lethality
P22804	P36015	0	Negative Genetic;Synthetic Rescue
P22804	P32602	0	Negative Genetic
P22804	P32074	0	Dosage Rescue
P22804	P25385	0	Dosage Rescue;Negative Genetic
P22803	P41921	0	Phenotypic Enhancement;Synthetic Rescue
P22803	P40029	0	Negative Genetic
P22803	P32477	0	Synthetic Growth Defect
P22803	P29509	0	Phenotypic Enhancement;Phenotypic Suppression;Synthetic Rescue
P22803	P25373	0	Synthetic Lethality
P22729	P31134	0	Positive Genetic
P22724	Q02248	0	Phenotypic Suppression
P22696	Q03254	0	Dosage Rescue;Negative Genetic
P22696	P53538	0	Dosage Rescue;Negative Genetic;Synthetic Growth Defect
P22696	P39073	0	Synthetic Rescue
P22696	P32561	0	Dosage Lethality;Dosage Rescue;Negative Genetic;Synthetic Rescue
P22696	P29055	0	Dosage Rescue;Synthetic Lethality
P22543	P47147	0	Phenotypic Enhancement
P22543	P32609	0	Phenotypic Suppression
P22543	P32368	0	Synthetic Lethality
P22517	P25296	0	Phenotypic Enhancement;Phenotypic Suppression;Synthetic Growth Defect;Synthetic Rescue
P22516	Q12748	0	Negative Genetic;Synthetic Growth Defect
P22516	Q12262	0	Negative Genetic;Synthetic Growth Defect
P22516	Q06675	0	Negative Genetic;Synthetic Growth Defect;Synthetic Lethality
P22516	Q04673	0	Synthetic Lethality
P22516	Q01454	0	Dosage Rescue;Phenotypic Suppression
P22516	P53538	0	Synthetic Lethality
P22516	P49956	0	Negative Genetic;Synthetic Growth Defect;Synthetic Lethality
P22516	P47167	0	Negative Genetic;Synthetic Growth Defect
P22516	P47037	0	Negative Genetic
P22516	P43605	0	Negative Genetic;Synthetic Lethality
P22516	P40958	0	Negative Genetic;Synthetic Growth Defect;Synthetic Lethality
P22516	P40957	0	Negative Genetic;Synthetic Growth Defect;Synthetic Lethality
P22516	P40090	0	Negative Genetic
P22516	P38907	0	Negative Genetic;Synthetic Growth Defect
P22516	P38877	0	Dosage Rescue;Negative Genetic;Phenotypic Enhancement;Phenotypic Suppression;Synthetic Growth Defect;Synthetic Lethality
P22516	P32776	0	Negative Genetic
P22516	P29469	0	Phenotypic Enhancement;Synthetic Growth Defect
P22516	P26793	0	Negative Genetic;Synthetic Growth Defect;Synthetic Lethality
P22516	P25559	0	Negative Genetic;Synthetic Growth Defect;Synthetic Lethality
